person_id,full_name,country,position,height,weight,edad,años_jugando,undrafted,team_id
76663.0,Leroy Ellis,USA,Forward,6-11,210.0,85.0,13.0,0,1610612747.0
101145.0,Monta Ellis,USA,Guard,6-3,185.0,39.0,11.0,0,1610612744.0
442.0,Pervis Ellison,USA,Center,Desconocido,210.0,58.0,11.0,0,0.0
600010.0,Len Elmore,USA,Center,6-10,220.0,73.0,7.0,0,1610612751.0
76667.0,Darrell Elston,USA,Guard,6-3,190.0,73.0,0.0,0,1610612754.0
2408.0,Melvin Ely,USA,Center-Forward,6-10,260.0,47.0,11.0,0,1610612766.0
203954.0,Joel Embiid,Cameroon,Center-Forward,7-0,280.0,31.0,9.0,0,1610612755.0
76668.0,Wayne Embry,USA,Center,6-8,240.0,88.0,10.0,0,1610612758.0
2765.0,Andre Emmett,USA,Guard,6-5,230.0,43.0,7.0,0,0.0
76669.0,Ned Endress,USA,Forward,6-2,200.0,107.0,0.0,0,1610610026.0
76670.0,Chris Engler,USA,Center,6-11,245.0,66.0,5.0,0,1610612744.0
76671.0,Wayne Englestad,USA,Forward,6-8,245.0,61.0,0.0,0,1610612743.0
76672.0,A.J. English,USA,Guard,6-3,175.0,58.0,1.0,0,1610612764.0
76673.0,Alex English,USA,Forward,6-8,190.0,71.0,14.0,0,1610612743.0
76674.0,Claude English,USA,Guard,6-4,185.0,78.0,0.0,0,1610612757.0
76676.0,Jojo English,USA,Guard,6-4,195.0,55.0,2.0,0,1610612741.0
203119.0,Kim English,USA,Guard,6-6,200.0,37.0,0.0,0,1610612765.0
76675.0,Scott English,USA,Forward,6-6,205.0,75.0,0.0,0,1610612756.0
76677.0,Gene Englund,USA,Forward,6-4,205.0,108.0,0.0,0,1610612738.0
203898.0,Tyler Ennis,Canada,Guard,6-3,194.0,31.0,3.0,0,1610612747.0
203516.0,James Ennis III,USA,Forward,6-6,215.0,35.0,7.0,0,0.0
201623.0,Semih Erden,Turkey,Center,7-0,240.0,39.0,1.0,0,1610612738.0
76679.0,Bo Erias,USA,Forward,6-3,220.0,93.0,0.0,0,1610612747.0
76680.0,Keith Erickson,USA,Forward,6-5,195.0,81.0,11.0,0,1610612747.0
76681.0,Julius Erving,USA,Forward,6-7,200.0,75.0,10.0,0,1610612755.0
1915.0,Evan Eschmeyer,USA,Center,6-11,250.0,50.0,4.0,0,1610612751.0
76682.0,Jack Eskridge,USA,Center,6-5,200.0,101.0,0.0,0,1610610029.0
76683.0,Vincenzo Esposito,Italy,Guard,6-3,198.0,56.0,0.0,0,1610612761.0
1629234.0,Drew Eubanks,USA,Forward-Center,6-10,245.0,28.0,5.0,0,1610612756.0
76687.0,Bob Evans,USA,Guard,6-2,175.0,100.0,0.0,0,1610610030.0
76685.0,Earl Evans,USA,Forward,6-8,202.0,69.0,0.0,0,1610612765.0
1628980.0,Jacob Evans,USA,Guard-Forward,6-4,210.0,28.0,1.0,0,1610612744.0
202379.0,Jeremy Evans,USA,Forward,6-9,200.0,38.0,7.0,0,1610612762.0
2230.0,Maurice Evans,USA,Guard-Forward,6-5,220.0,46.0,10.0,0,1610612737.0
2501.0,Reggie Evans,USA,Center-Forward,6-8,245.0,45.0,12.0,0,1610612760.0
201936.0,Tyreke Evans,USA,Guard,6-6,220.0,36.0,9.0,0,0.0
101137.0,Daniel Ewing,USA,Guard,6-3,185.0,42.0,1.0,0,1610612746.0
201607.0,Patrick Ewing,USA,Forward,6-8,235.0,41.0,0.0,0,1610612740.0
203957.0,Dante Exum,Australia,Guard,6-5,214.0,30.0,6.0,0,1610612762.0
201963.0,Christian Eyenga,Congo,Forward,6-7,210.0,36.0,1.0,0,1610612739.0
203105.0,Festus Ezeli,Nigeria,Center,6-11,265.0,36.0,4.0,0,1610612744.0
76689.0,Johnny Ezersky,USA,Desconocido,Desconocido,210.0,120.0,2.0,0,1610610024.0
76690.0,Joe Fabel,USA,Forward,6-1,190.0,112.0,0.0,0,1610610031.0
76691.0,John Fairchild,USA,Forward,6-7,205.0,82.0,0.0,0,1610612747.0
1629605.0,Tacko Fall,Senegal,Center,7-6,311.0,29.0,2.0,0,0.0
76692.0,Phil Farbman,USA,Forward,6-1,185.0,101.0,0.0,0,1610612744.0
76693.0,Dick Farley,USA,Guard,6-4,190.0,93.0,4.0,0,1610612755.0
200770.0,Jordan Farmar,USA,Guard,6-2,180.0,38.0,10.0,0,0.0
2824.0,Desmon Farmer,USA,Guard,6-5,220.0,44.0,2.0,0,0.0
76695.0,Jim Farmer,USA,Forward,6-4,190.0,61.0,6.0,0,1610612760.0
76694.0,Mike Farmer,USA,Forward,6-7,210.0,89.0,7.0,0,1610612737.0
1108.0,Tony Farmer,USA,Forward,6-9,244.0,55.0,2.0,0,1610612744.0
203543.0,Vitor Faverani,Brazil,Center,6-11,260.0,37.0,0.0,0,1610612738.0
202324.0,Derrick Favors,USA,Forward,6-9,265.0,34.0,11.0,0,1610612760.0
201174.0,Nick Fazekas,USA,Forward,6-11,235.0,40.0,0.0,0,1610612746.0
76697.0,Dave Fedor,USA,Forward,6-6,190.0,84.0,0.0,0,1610612744.0
76699.0,Butch Feher,USA,Guard,6-4,185.0,71.0,0.0,0,1610612756.0
994.0,Jamie Feick,USA,Forward,6-8,255.0,51.0,6.0,0,1610612751.0
76701.0,Ron Feiereisel,USA,Guard,6-3,185.0,94.0,0.0,0,1610612747.0
76703.0,Dave Feitl,USA,Center,6-11,235.0,63.0,5.0,0,1610612745.0
1627770.0,Kay Felder,USA,Guard,5-9,176.0,30.0,1.0,0,1610612739.0
1626245.0,Cristiano Felicio,Brazil,Forward-Center,6-11,270.0,33.0,5.0,0,1610612741.0
203467.0,Carrick Felix,USA,Guard-Forward,6-6,201.0,35.0,0.0,0,1610612739.0
101230.0,Noel Felix,USA,Forward,6-9,225.0,44.0,0.0,0,1610612760.0
76704.0,Ray Felix,USA,Center,6-11,220.0,94.0,8.0,0,1610612752.0
101109.0,Raymond Felton,USA,Guard,6-1,205.0,41.0,13.0,0,1610612766.0
76705.0,Jake Fendley,USA,Guard,6-0,180.0,96.0,1.0,0,1610612765.0
76706.0,Bill Fenley,USA,Forward,6-3,190.0,103.0,0.0,0,1610612738.0
2724.0,Desmond Ferguson,USA,Forward,6-7,210.0,48.0,0.0,0,1610612757.0
1628390.0,Terrance Ferguson,USA,Guard,6-6,190.0,27.0,3.0,0,0.0
201164.0,Rudy Fernandez,Spain,Desconocido,Desconocido,210.0,40.0,8.0,0,0.0
1628981.0,Bruno Fernando,Angola,Forward-Center,6-10,240.0,27.0,4.0,0,1610612737.0
76707.0,Eric Fernsten,USA,Center,6-10,205.0,72.0,8.0,0,1610612738.0
76708.0,Al Ferrari,USA,Guard,6-4,190.0,92.0,7.0,0,1610612737.0
76709.0,Rolando Ferreira,USA,Forward,7-1,240.0,61.0,0.0,0,1610612757.0
273.0,Duane Ferrell,USA,Forward,6-7,215.0,60.0,10.0,0,1610612737.0
1627812.0,Yogi Ferrell,USA,Guard,6-0,178.0,32.0,4.0,0,1610612758.0
76711.0,Arnie Ferrin,USA,Forward,6-4,180.0,100.0,2.0,0,1610612747.0
76712.0,Bob Ferry,USA,Center,6-8,230.0,88.0,9.0,0,1610612765.0
198.0,Danny Ferry,USA,Forward,6-10,235.0,59.0,12.0,0,1610612739.0
201178.0,Kyrylo Fesenko,Ukraine,Center,7-1,280.0,38.0,4.0,0,1610612762.0
76713.0,Kenny Fields,USA,Forward,6-5,220.0,63.0,3.0,0,1610612749.0
202361.0,Landry Fields,USA,Guard-Forward,6-7,215.0,37.0,4.0,0,1610612752.0
76714.0,Ron Filipek,USA,Forward,6-5,205.0,81.0,0.0,0,1610612755.0
76715.0,Greg Fillmore,USA,Center,7-1,240.0,78.0,1.0,0,1610612752.0
76716.0,Hank Finkel,USA,Center,7-0,240.0,83.0,8.0,0,1610612738.0
714.0,Michael Finley,USA,Guard-Forward,6-7,225.0,52.0,14.0,0,1610612742.0
76717.0,Danny Finn,USA,Guard,6-1,185.0,97.0,2.0,0,1610612744.0
965.0,Derek Fisher,USA,Guard,6-1,210.0,51.0,17.0,0,1610612747.0
2809.0,Gerald Fitch,USA,Guard,6-3,188.0,43.0,0.0,0,0.0
1630238.0,Malik Fitts,USA,Forward,6-5,230.0,28.0,1.0,0,1610612738.0
76719.0,Dick Fitzgerald,USA,Forward,6-2,175.0,104.0,1.0,0,1610610035.0
2033.0,Marcus Fizer,USA,Desconocido,Desconocido,210.0,47.0,7.0,0,0.0
76721.0,Jerry Fleishman,USA,Guard,6-2,190.0,103.0,6.0,0,1610612744.0
76722.0,Al Fleming,USA,Forward,6-7,215.0,71.0,0.0,0,1610612760.0
76723.0,Ed Fleming,USA,Guard,6-3,189.0,92.0,4.0,0,1610612747.0
2784.0,Luis Flores,USA,Guard,6-2,195.0,44.0,0.0,0,1610612744.0
76725.0,Bruce Flowers,USA,Forward,6-8,225.0,68.0,0.0,0,1610612739.0
76726.0,Sleepy Floyd,USA,Guard,6-3,170.0,65.0,12.0,0,1610612745.0
201938.0,Jonny Flynn,USA,Guard,6-0,185.0,36.0,2.0,0,1610612750.0
76728.0,Larry Fogle,USA,Guard,6-5,205.0,72.0,0.0,0,1610612752.0
76729.0,Jack Foley,USA,Forward,6-3,170.0,86.0,0.0,0,1610612752.0
1829.0,Ike Fontaine,USA,Desconocido,Desconocido,210.0,50.0,0.0,0,0.0
1631323.0,Simone Fontecchio,Italy,Forward,6-7,209.0,29.0,1.0,0,1610612762.0
202880.0,Jeff Foote,USA,Center-Forward,7-0,265.0,38.0,0.0,0,0.0
1627854.0,Bryn Forbes,USA,Guard,6-2,205.0,32.0,6.0,0,0.0
201814.0,Gary Forbes,Panama,Forward,6-7,220.0,40.0,1.0,0,1610612743.0
1630758.0,Aleem Ford,USA,Forward,6-8,220.0,27.0,0.0,0,0.0
2228.0,Alton Ford,USA,Forward,6-9,280.0,44.0,2.0,0,0.0
76733.0,Chris Ford,USA,Guard,6-5,190.0,76.0,9.0,0,1610612765.0
76734.0,Don Ford,USA,Forward,6-9,215.0,72.0,6.0,0,1610612747.0
76735.0,Jake Ford,USA,Guard,6-3,180.0,79.0,1.0,0,1610612760.0
76736.0,Phil Ford,USA,Guard,6-2,175.0,69.0,6.0,0,1610612758.0
726.0,Sherell Ford,USA,Forward,6-7,210.0,53.0,0.0,0,1610612760.0
2551.0,T.J. Ford,USA,Guard,6-0,165.0,42.0,8.0,0,0.0
76738.0,Donnie Forman,USA,Guard,5-10,175.0,99.0,0.0,0,1610612747.0
76739.0,Bayard Forrest,USA,Center,6-10,235.0,71.0,1.0,0,1610612756.0
1630235.0,Trent Forrest,USA,Guard,6-4,210.0,27.0,3.0,0,1610612737.0
2218.0,Joseph Forte,USA,Guard,6-4,194.0,44.0,1.0,0,1610612760.0
202622.0,Courtney Fortson,USA,Guard,5-11,185.0,37.0,0.0,0,1610612745.0
1504.0,Danny Fortson,USA,Center-Forward,6-8,260.0,49.0,9.0,0,1610612743.0
323.0,Greg Foster,USA,Center,6-11,250.0,57.0,12.0,0,1610612762.0
1902.0,Jeff Foster,USA,Forward-Center,6-11,250.0,48.0,12.0,0,1610612754.0
76742.0,Rod Foster,USA,Guard,6-1,160.0,65.0,2.0,0,1610612756.0
1630701.0,Michael Foster Jr.,USA,Forward,6-8,250.0,22.0,0.0,0,0.0
203095.0,Evan Fournier,France,Guard-Forward,6-6,205.0,32.0,11.0,0,1610612752.0
76744.0,Larry Foust,USA,Center,6-9,215.0,97.0,11.0,0,1610612765.0
76745.0,Jerry Fowler,USA,Center,6-7,230.0,98.0,0.0,0,1610612737.0
1762.0,Tremaine Fowlkes,USA,Forward,6-8,220.0,49.0,3.0,0,0.0
1628368.0,De'Aaron Fox,USA,Guard,6-3,185.0,27.0,6.0,0,1610612758.0
76746.0,Harold Fox,USA,Guard,6-2,175.0,76.0,0.0,0,1610612746.0
76747.0,Jim Fox,USA,Center,6-10,230.0,82.0,9.0,0,1610612760.0
296.0,Rick Fox,Canada,Forward,6-7,235.0,56.0,12.0,0,1610612747.0
200751.0,Randy Foye,USA,Guard,6-4,218.0,42.0,10.0,0,1610612750.0
1502.0,Adonal Foyle,St. Vincent & Grenadines,Center,6-10,270.0,50.0,12.0,0,1610612744.0
1883.0,Steve Francis,USA,Guard,6-3,210.0,48.0,8.0,0,1610612745.0
76748.0,Tellis Frank,USA,Forward,6-10,225.0,60.0,6.0,0,1610612744.0
76749.0,Nat Frankel,USA,Forward,6-0,195.0,112.0,0.0,0,1610610031.0
203479.0,Jamaal Franklin,USA,Guard,6-5,191.0,34.0,1.0,0,1610612763.0
204025.0,Tim Frazier,USA,Guard,6-0,170.0,34.0,7.0,0,0.0
76750.0,Walt Frazier,USA,Guard,6-4,200.0,80.0,12.0,0,1610612752.0
76751.0,Will Frazier,USA,Forward,6-7,210.0,83.0,0.0,0,1610612744.0
1626187.0,Michael Frazier II,USA,Guard,6-3,200.0,31.0,1.0,0,1610612745.0
1628982.0,Melvin Frazier Jr.,USA,Guard-Forward,6-5,215.0,29.0,3.0,0,1610612760.0
76752.0,Anthony Frederick,USA,Forward,6-7,205.0,60.0,3.0,0,1610612766.0
202690.0,Jimmer Fredette,USA,Guard,6-2,195.0,36.0,7.0,0,1610612758.0
76753.0,World Free,USA,Guard,6-3,185.0,71.0,12.0,0,1610612739.0
202683.0,Enes Freedom,Turkey,Center,6-10,250.0,33.0,10.0,0,0.0
200777.0,Joel Freeland,United Kingdom,Center-Forward,6-10,225.0,38.0,2.0,0,1610612757.0
76754.0,Donnie Freeman,USA,Guard,6-3,185.0,81.0,0.0,0,1610612747.0
76755.0,Gary Freeman,USA,Forward,6-9,210.0,77.0,0.0,0,1610612749.0
76756.0,Rod Freeman,USA,Forward,6-7,225.0,74.0,0.0,0,1610612755.0
2782.0,Matt Freije,USA,Forward,6-9,249.0,44.0,2.0,0,0.0
76757.0,Frido Frey,USA,Forward,6-2,195.0,104.0,0.0,0,1610612752.0
76758.0,Larry Friend,USA,Guard,6-4,185.0,90.0,0.0,0,1610612752.0
76759.0,Pat Frink,USA,Guard,6-4,195.0,80.0,0.0,0,1610612758.0
76760.0,Jim Fritsche,USA,Center,6-8,210.0,93.0,1.0,0,1610610024.0
101112.0,Channing Frye,USA,Forward-Center,7-0,255.0,42.0,13.0,0,1610612756.0
76761.0,Bernie Fryer,USA,Guard,6-3,185.0,75.0,1.0,0,1610612757.0
76762.0,Frank Fucarino,USA,Forward,6-2,175.0,105.0,0.0,0,1610610035.0
76763.0,Herm Fuetsch,USA,Guard,6-0,170.0,107.0,0.0,0,1610610024.0
76764.0,Joe Fulks,USA,Forward,6-5,190.0,104.0,7.0,0,1610612744.0
2673.0,Hiram Fuller,USA,Forward,6-9,240.0,44.0,0.0,0,0.0
957.0,Todd Fuller,USA,Center,Desconocido,210.0,51.0,4.0,0,0.0
76765.0,Tony Fuller,USA,Guard,6-4,180.0,67.0,0.0,0,1610612765.0
1628365.0,Markelle Fultz,USA,Guard,6-4,209.0,27.0,6.0,0,1610612753.0
1444.0,Lawrence Funderburke,USA,Forward,6-9,230.0,54.0,7.0,0,1610612758.0
76767.0,Terry Furlow,USA,Guard,6-5,190.0,71.0,3.0,0,1610612739.0
76768.0,Billy Gabor,USA,Guard,5-11,170.0,103.0,5.0,0,1610612755.0
1629117.0,Wenyen Gabriel,South Sudan,Forward,6-9,205.0,28.0,5.0,0,1610612747.0
2429.0,Dan Gadzuric,Netherlands,Center,6-11,240.0,47.0,9.0,0,1610612749.0
202070.0,Tony Gaffney,USA,Forward,6-8,205.0,40.0,0.0,0,1610612738.0
1629655.0,Daniel Gafford,USA,Forward-Center,6-10,234.0,27.0,4.0,0,1610612764.0
101184.0,Deng Gai,South Sudan,Forward,6-9,250.0,43.0,0.0,0,0.0
76769.0,Elmer R. Gainer,USA,Desconocido,Desconocido,210.0,120.0,2.0,0,1610610037.0
76770.0,Corey Gaines,USA,Guard,6-3,195.0,60.0,6.0,0,1610612751.0
2558.0,Reece Gaines,USA,Guard,6-6,205.0,44.0,2.0,0,0.0
202178.0,Sundiata Gaines,USA,Guard,6-1,200.0,39.0,2.0,0,1610612751.0
76771.0,Mike Gale,USA,Guard,6-4,185.0,75.0,5.0,0,1610612759.0
76772.0,Chad Gallagher,USA,Center,6-10,255.0,56.0,0.0,0,1610612762.0
76773.0,Harry Gallatin,USA,Forward,6-6,210.0,98.0,9.0,0,1610612752.0
201568.0,Danilo Gallinari,Italy,Forward,6-10,236.0,37.0,15.0,0,1610612764.0
204038.0,Langston Galloway,USA,Guard,6-1,200.0,33.0,7.0,0,0.0
76774.0,Dave Gambee,USA,Forward,6-6,215.0,88.0,11.0,0,1610612755.0
333.0,Kevin Gamble,USA,Forward,6-5,210.0,59.0,9.0,0,0.0
76776.0,Bob Gantt,USA,Forward,6-4,205.0,103.0,0.0,0,1610610036.0
200816.0,Jorge Garbajosa,Spain,Forward,6-9,245.0,47.0,1.0,0,0.0
2092.0,Ruben Garces,USA,Forward,Desconocido,210.0,52.0,0.0,0,0.0
101128.0,Francisco Garcia,Dominican Republic,Guard-Forward,6-7,215.0,43.0,9.0,0,0.0
76778.0,Earl Gardner,USA,Forward,6-3,195.0,102.0,0.0,0,1610612747.0
201242.0,Thomas Gardner,USA,Guard,6-5,225.0,40.0,1.0,0,1610612737.0
76779.0,Vern Gardner,USA,Center,6-5,200.0,100.0,2.0,0,1610612744.0
76780.0,Jack Garfinkel,USA,Guard,6-0,190.0,107.0,2.0,0,1610612738.0
1627868.0,Patricio Garino,Argentina,Guard-Forward,6-6,203.0,32.0,0.0,0,1610612753.0
1629636.0,Darius Garland,USA,Guard,6-1,192.0,25.0,4.0,0,1610612739.0
76781.0,Gary Garland,USA,Guard,6-4,180.0,68.0,0.0,0,1610612743.0
76783.0,Dick Garmaker,USA,Guard,6-3,200.0,93.0,5.0,0,1610612747.0
1612.0,Chris Garner,USA,Guard,5-10,156.0,50.0,3.0,0,1610612761.0
76785.0,Bill Garnett,USA,Forward,6-9,225.0,65.0,3.0,0,1610612742.0
708.0,Kevin Garnett,USA,Forward,6-11,240.0,49.0,20.0,0,1610612750.0
1831.0,Marlon Garnett,USA,Guard,6-2,186.0,50.0,0.0,0,0.0
1628656.0,Billy Garrett,USA,Guard-Forward,6-6,215.0,31.0,0.0,0,1610612752.0
76786.0,Calvin Garrett,USA,Forward,6-7,190.0,69.0,3.0,0,1610612745.0
1051.0,Dean Garrett,USA,Center,6-11,250.0,58.0,5.0,0,1610612750.0
203197.0,Diante Garrett,USA,Guard,6-4,190.0,36.0,1.0,0,1610612762.0
76788.0,Eldo Garrett,USA,Guard,6-3,185.0,78.0,4.0,0,1610612746.0
1630585.0,Marcus Garrett,USA,Guard,6-5,205.0,26.0,0.0,0,0.0
76789.0,Rowland Garrett,USA,Forward,6-6,210.0,75.0,4.0,0,1610612741.0
76790.0,Tom Garrick,USA,Guard,6-2,185.0,59.0,3.0,0,1610612746.0
76791.0,John Garris,USA,Forward,6-8,205.0,66.0,0.0,0,1610612739.0
1727.0,Pat Garrity,USA,Forward,6-9,238.0,49.0,9.0,0,1610612753.0
1630586.0,Usman Garuba,Spain,Forward,6-8,229.0,23.0,2.0,0,1610612745.0
76793.0,Jim Garvin,USA,Forward,6-7,200.0,75.0,0.0,0,1610612746.0
2200.0,Pau Gasol,Spain,Center-Forward,7-0,250.0,45.0,17.0,0,1610612747.0
423.0,Chris Gatling,USA,Forward,Desconocido,210.0,58.0,10.0,0,0.0
200752.0,Rudy Gay,USA,Forward-Guard,6-8,250.0,39.0,17.0,0,1610612762.0
76797.0,Ed Gayda,USA,Guard,6-4,210.0,98.0,0.0,0,1610612737.0
1845.0,Andrew Gaze,USA,Desconocido,Desconocido,210.0,60.0,24.0,0,0.0
1627771.0,Michael Gbinije,USA,Guard-Forward,6-7,200.0,33.0,0.0,0,1610612765.0
1002.0,Reggie Geary,USA,Guard,6-2,187.0,52.0,1.0,0,1610612759.0
202087.0,Alonzo Gee,USA,Forward,6-6,225.0,38.0,7.0,0,0.0
761.0,Matt Geiger,USA,Center,Desconocido,210.0,56.0,9.0,0,0.0
101153.0,Mickael Gelabale,France,Forward,6-7,215.0,42.0,6.0,0,1610612760.0
1904.0,Devean George,USA,Forward,6-8,235.0,48.0,10.0,0,1610612747.0
76800.0,Jack George,USA,Guard,6-3,190.0,96.0,7.0,0,1610612744.0
1627875.0,Marcus Georges-Hunt,USA,Guard,6-5,226.0,31.0,1.0,0,1610612750.0
76802.0,Gus Gerard,USA,Forward,6-8,200.0,72.0,4.0,0,1610612758.0
76803.0,Derrick Gervin,USA,Forward,6-8,200.0,62.0,1.0,0,1610612751.0
76804.0,George Gervin,USA,Guard,6-7,180.0,73.0,9.0,0,1610612759.0
76805.0,Gorham Getchell,USA,Center,6-4,205.0,105.0,0.0,0,1610610031.0
76806.0,John Gianelli,USA,Center,6-10,220.0,75.0,7.0,0,1610612752.0
76807.0,Dick Gibbs,USA,Forward,6-5,210.0,76.0,4.0,0,1610612746.0
76808.0,Dee Gibson,USA,Guard,5-11,175.0,102.0,0.0,0,1610612737.0
1626780.0,Jonathan Gibson,USA,Guard,6-2,185.0,37.0,2.0,0,1610612742.0
76810.0,Mike Gibson,USA,Forward,6-10,205.0,65.0,2.0,0,1610612765.0
201959.0,Taj Gibson,USA,Forward,6-9,232.0,40.0,14.0,0,1610612764.0
76811.0,Ward Gibson,USA,Center,6-5,198.0,103.0,0.0,0,1610610037.0
201592.0,J.R. Giddens,USA,Guard,6-5,215.0,40.0,1.0,0,1610612738.0
1630581.0,Josh Giddey,Australia,Guard,6-8,216.0,23.0,2.0,0,1610612760.0
1628385.0,Harry Giles III,USA,Forward-Center,6-11,240.0,27.0,3.0,0,1610612758.0
1628983.0,Shai Gilgeous-Alexander,Canada,Guard,6-6,195.0,27.0,5.0,0,1610612760.0
1630264.0,Anthony Gill,USA,Forward,6-8,230.0,33.0,3.0,0,1610612764.0
2109.0,Eddie Gill,USA,Guard,6-0,190.0,47.0,8.0,0,0.0
383.0,Kendall Gill,USA,Guard,6-5,216.0,57.0,14.0,0,0.0
76812.0,Ben Gillery,USA,Center,7-0,235.0,60.0,0.0,0,1610612758.0
1631221.0,Collin Gillespie,USA,Guard,6-1,195.0,26.0,1.0,0,1610612743.0
1630273.0,Freddie Gillespie,USA,Center,6-9,245.0,28.0,1.0,0,0.0
76813.0,Gene Gillette,USA,Desconocido,Desconocido,210.0,120.0,0.0,0,1610610036.0
288.0,Armen Gilliam,USA,Forward,6-9,260.0,61.0,12.0,0,1610612751.0
76815.0,Herm Gilliam,USA,Guard,6-3,190.0,79.0,7.0,0,1610612737.0
600014.0,Artis Gilmore,USA,Center,7-2,240.0,77.0,11.0,0,1610612741.0
76817.0,Walt Gilmore,USA,Forward,6-6,225.0,78.0,0.0,0,1610612757.0
76818.0,Chuck Gilmur,USA,Forward,6-4,225.0,103.0,4.0,0,1610610025.0
1938.0,Manu Ginobili,Argentina,Guard,6-6,205.0,48.0,15.0,0,1610612759.0
1921.0,Gordan Giricek,Croatia,Guard,6-6,220.0,48.0,5.0,0,1610612762.0
202148.0,Mickell Gladness,USA,Center,6-11,220.0,39.0,0.0,0,1610612744.0
76820.0,George Glamack,USA,Center,6-6,225.0,106.0,0.0,0,1610610029.0
76821.0,Gerald Glass,USA,Forward,6-5,221.0,57.0,5.0,0,0.0
76822.0,Mike Glenn,USA,Guard,6-2,175.0,70.0,9.0,0,1610612737.0
76823.0,Norman Glick,USA,Forward,6-6,190.0,97.0,0.0,0,1610612747.0
76824.0,Georgi Glouchkov,Bulgaria,Forward,6-8,235.0,65.0,0.0,0,1610612756.0
76825.0,Clarence Glover,USA,Forward,6-8,210.0,78.0,0.0,0,1610612738.0
1901.0,Dion Glover,USA,Forward-Guard,6-5,225.0,47.0,5.0,0,0.0
2601.0,Andreas Glyniadakis,Greece,Center,7-1,280.0,44.0,0.0,0,0.0
76826.0,Mike Gminski,USA,Center,6-11,250.0,66.0,13.0,0,1610612751.0
203497.0,Rudy Gobert,France,Center,7-1,258.0,33.0,10.0,0,1610612750.0
76827.0,Dan Godfread,USA,Forward,6-10,250.0,58.0,1.0,0,1610612750.0
76828.0,Tom Gola,USA,Guard,6-6,205.0,92.0,10.0,0,1610612744.0
924.0,Anthony Goldwire,USA,Guard,6-2,182.0,54.0,10.0,0,0.0
101155.0,Ryan Gomes,USA,Forward,6-7,245.0,43.0,8.0,0,0.0
76830.0,Glen Gondrezick,USA,Forward,6-6,218.0,70.0,5.0,0,1610612743.0
76831.0,Grant Gondrezick,USA,Guard,6-5,205.0,62.0,2.0,0,1610612756.0
2400.0,Drew Gooden,USA,Forward,6-10,250.0,44.0,13.0,0,1610612739.0
76832.0,Gail Goodrich,USA,Guard,6-1,170.0,82.0,13.0,0,1610612747.0
1864.0,Steve Goodrich,USA,Center,6-10,220.0,49.0,2.0,0,1610612741.0
203462.0,Archie Goodwin,USA,Guard,6-5,205.0,31.0,3.0,0,1610612756.0
1629164.0,Brandon Goodwin,USA,Guard,6-0,180.0,30.0,3.0,0,1610612739.0
1630692.0,Jordan Goodwin,USA,Guard,6-3,200.0,26.0,2.0,0,1610612756.0
76833.0,Wilfred Goodwin,USA,Forward,6-2,203.0,104.0,1.0,0,1610610032.0
203932.0,Aaron Gordon,USA,Forward,6-8,235.0,30.0,9.0,0,1610612743.0
2732.0,Ben Gordon,USA,Guard,6-3,205.0,42.0,10.0,0,1610612741.0
204079.0,Drew Gordon,USA,Center-Forward,6-9,245.0,35.0,0.0,0,0.0
201569.0,Eric Gordon,USA,Guard,6-3,215.0,36.0,14.0,0,1610612746.0
76834.0,Lancaster Gordon,USA,Guard,6-3,185.0,63.0,3.0,0,1610612746.0
101162.0,Marcin Gortat,Poland,Center,6-11,240.0,41.0,11.0,0,0.0
76836.0,Leo Gottlieb,USA,Guard,5-11,180.0,104.0,1.0,0,1610612752.0
202726.0,Andrew Goudelock,USA,Guard,6-3,200.0,36.0,4.0,0,1610612747.0
76837.0,Bato Govedarica,USA,Guard,5-11,185.0,97.0,0.0,0,1610612755.0
76838.0,Joe Graboski,USA,Forward,6-8,195.0,95.0,13.0,0,1610612744.0
1628984.0,Devonte' Graham,USA,Guard,6-1,195.0,30.0,5.0,0,1610612759.0
37.0,Greg Graham,USA,Guard,6-4,174.0,54.0,4.0,0,0.0
101121.0,Joey Graham,USA,Forward,6-7,230.0,43.0,5.0,0,1610612761.0
76843.0,Mal Graham,USA,Guard,6-1,185.0,80.0,1.0,0,1610612738.0
76841.0,Orlando Graham,USA,Forward,6-8,220.0,60.0,0.0,0,1610612744.0
76842.0,Paul Graham,USA,Guard,6-6,200.0,57.0,2.0,0,1610612737.0
1626203.0,Treveon Graham,USA,Guard-Forward,6-5,219.0,31.0,3.0,0,1610612766.0
76844.0,Jim Grandholm,USA,Center,7-0,235.0,65.0,0.0,0,1610612742.0
97.0,Ronnie Grandison,USA,Forward,6-6,220.0,61.0,7.0,0,1610612738.0
101122.0,Danny Granger,USA,Forward-Guard,6-9,222.0,42.0,9.0,0,1610612754.0
76847.0,Stewart Granger,USA,Guard,6-3,190.0,64.0,3.0,0,1610612739.0
258.0,Brian Grant,USA,Forward-Center,6-9,254.0,53.0,11.0,0,1610612748.0
76850.0,Bud Grant,USA,Forward,6-3,195.0,98.0,1.0,0,1610612747.0
285.0,Greg Grant,USA,Guard,5-7,140.0,59.0,6.0,0,1610612755.0
265.0,Harvey Grant,USA,Forward,6-9,225.0,60.0,10.0,0,1610612764.0
1514.0,Paul Grant,USA,Center,7-0,245.0,51.0,5.0,0,0.0
76853.0,Travis Grant,USA,Forward,6-7,215.0,75.0,1.0,0,1610612747.0
1629055.0,Donte Grantham,USA,Forward,6-8,215.0,30.0,0.0,0,1610612760.0
